Order ID,Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
15931,15/5/2013,2013,10,613.85,1020.00,406.15,Store,Proseware Photo Inkjet Printer E290 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Castle Rock,United States
15932,13/7/2012,2012,12,243.32,7008.30,6764.98,Store,Adventure Works Laptop16 M1600 Black,Adventure Works,Adventure Works,Laptops,Computers,North America,Cape May,United States
15933,15/10/2013,2013,13,558.84,856.80,297.96,Online,Contoso Lens Adapter M450 Black,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
15934,7/11/2012,2012,120,175.52,486.39,310.87,Store,Contoso Original K1m Li-Ion Standard Battery E170 Silver,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Boulder,United States
15935,20/3/2013,2013,10,647.05,6190.00,5542.95,Store,Proseware LCD22 M2000 White,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Texas City,United States
15937,4/7/2014,2014,12,287.61,4296.00,4008.39,Store,"Contoso SLR Camera 35"" M358 Black","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Denver,United States
15939,2/6/2014,2014,72,518.18,19189.89,18671.71,Reseller,WWI Desktop PC1.80 E1801 White,Wide World Importers,Wide World Importers,Desktops,Computers,Asia,Beijing,China
15940,13/11/2014,2014,13,302.80,3707.60,3404.80,Store,SV Car Video TFT7 M7000 Black,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Midland,United States
15941,27/7/2014,2014,24,11.15,1658.76,1647.62,Catalog,Contoso Wireless Laser Mouse M55 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,North Harford,United States
15942,13/8/2013,2013,12,72.12,272.39,200.27,Store,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Queens,United States
15943,8/2/2013,2013,9,722.33,2661.10,1938.77,Store,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Castle Rock,United States
15944,2/5/2012,2012,5,2280.07,545.00,-1735.07,Store,Contoso Screen 80in E080 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Europe,Knotty Ash,United Kingdom
15946,25/7/2012,2012,5,1.57,1000.00,998.43,Reseller,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
15947,29/3/2013,2013,10,283.47,3829.50,3546.03,Store,Proseware Laptop12 M210 White,"Proseware, Inc.",Proseware,Laptops,Computers,North America,Castle Rock,United States
15950,8/5/2012,2012,6,451.32,601.80,150.48,Reseller,Proseware Photo Ink jet Printer E290 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Beijing,China
15951,19/8/2012,2012,6,46.85,932.20,885.35,Store,Fabrikam Social Videographer 2/3'' 17mm E100 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Winchester,United States
15952,19/4/2013,2013,10,171.94,1880.00,1708.06,Store,Proseware Wireless Photo All-in-One Printer M390 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Westminster,Canada
15955,15/5/2012,2012,10,5800.73,15600.00,9799.27,Store,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Europe,Baumholder,Germany
15956,1/6/2012,2012,10,612.64,10000.00,9387.36,Store,"Fabrikam Trendsetter 1"" 25mm X400 Blue","Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Elmira,United States
15957,1/10/2013,2013,10,183.21,379.50,196.29,Online,NT Bluetooth Active Headphones E202 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,North America,Bethesda,United States
15959,18/2/2012,2012,9,2439.21,5637.45,3198.24,Store,Contoso SLR Camera X142 Black,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Oswego,United States
15960,1/1/2013,2013,9,1371.20,1682.60,311.40,Store,Proseware Wireless Photo All-in-One Printer M390 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Stoughton,United States
15961,23/7/2014,2014,20,327.39,6520.00,6192.61,Store,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,Asia,Ashgabat,Turkmenistan
15963,18/6/2013,2013,12,6585.59,11988.00,5402.41,Store,Contoso Projector 720p M621 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Asia,Osaka,Japan
15965,20/3/2014,2014,10,28.60,1690.00,1661.40,Store,SV 22xDVD X680 Silver,Southridge Video,Southridge Video,VCD & DVD,TV and Video,North America,Toronto,Canada
15967,3/9/2014,2014,12,36.26,3030.30,2994.04,Online,Proseware LCD20 M200 White,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Bethesda,United States
15969,31/1/2012,2012,12,819.79,3468.00,2648.21,Store,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Berne,Switzerland
15971,2/5/2012,2012,10,1160.25,6270.00,5109.75,Catalog,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
15972,2/12/2012,2012,13,716.46,6337.30,5620.84,Online,SV Car Video LCD7W M7081 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,Asia,Beijing,China
15974,29/6/2013,2013,12,78.38,462.84,384.46,Store,Contoso Dual USB Power Adapter - power adapter E300 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Pittsfield,United States
15975,11/10/2013,2013,13,28.44,2944.00,2915.56,Store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Sebring,United States
15976,27/12/2011,2011,18,50.12,2909.55,2859.43,Reseller,Proseware Office Jet All-in-One Printer M500 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Seattle,United States
15977,30/8/2012,2012,9,1258.97,2436.00,1177.03,Reseller,The Phone Company PDA Palm 3.5 inch M810 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
15978,5/11/2012,2012,13,15.45,4881.95,4866.50,Online,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China
15980,24/7/2013,2013,12,122.61,237.88,115.27,Store,Contoso General Carrying Case E304 Blue,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Fort Atkinson,United States
15981,26/7/2013,2013,12,128.69,3189.20,3060.51,Catalog,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
15984,10/1/2013,2013,24,19743.40,17926.70,-1816.70,Reseller,Proseware Laptop15.4W M518 White,"Proseware, Inc.",Proseware,Laptops,Computers,Europe,Paris,France
15986,30/8/2012,2012,12,73.85,372.00,298.15,Store,Contoso Integrated Business Phone L08 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Englewood,United States
15987,19/9/2014,2014,10,1433.34,7580.00,6146.66,Reseller,Adventure Works Laptop15.4W M1548 White,Adventure Works,Adventure Works,Laptops,Computers,Asia,Beijing,China
15989,16/1/2012,2012,9,1289.54,7289.10,5999.56,Store,WWI LCD24 X300 Black,Wide World Importers,Wide World Importers,Monitors,Computers,North America,Framingham,United States
15990,10/1/2013,2013,12,12.59,462.42,449.84,Store,Contoso Private Automatic Branch Exchange M65 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Copenhagen,Denmark
15991,23/1/2013,2013,9,1055.35,1575.20,519.85,Reseller,Adventure Works LCD19W M100 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Seattle,United States
15992,21/3/2014,2014,9,39.82,6518.80,6478.98,Store,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Laptops,Computers,Asia,Bishkek,Kyrgyzstan
15993,12/10/2014,2014,26,1156.66,963.93,-192.73,Store,NT Bluetooth Active Headphones E202 Red,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,North America,Denton,United States
15994,23/11/2013,2013,26,6362.37,6910.72,548.35,Store,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Adventure Works,Desktops,Computers,North America,Baltimore,United States
15995,27/8/2013,2013,9,28.09,2009.70,1981.61,Store,A. Datum Full Frame Digital Camera X300 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Marseille,France
15997,2/2/2013,2013,9,9833.69,13104.00,3270.31,Online,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Beijing,China
15998,28/2/2012,2012,9,1750.97,3369.96,1618.99,Store,Adventure Works Laptop12 M1201 Blue,Adventure Works,Adventure Works,Laptops,Computers,Asia,Ashgabat,Turkmenistan
16000,15/8/2012,2012,6,10.08,75.11,65.03,Store,Contoso Mouse Lock Bundle E200 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Greenville,United States
16001,23/6/2012,2012,120,136.69,486.39,349.70,Catalog,Contoso Original K1m Li-Ion Standard Battery E170 Silver,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,North Harford,United States
16003,22/7/2013,2013,12,160.35,7128.10,6967.75,Reseller,Litware Home Theater System 4.1 Channel M410 Brown,"Litware, Inc.",Litware,Home Theater System,TV and Video,North America,Seattle,United States
16007,10/1/2014,2014,6,59.90,7430.28,7370.38,Reseller,Adventure Works Laptop19W X1980 Red,Adventure Works,Adventure Works,Laptops,Computers,Europe,Paris,France
16008,16/2/2012,2012,36,22446.34,10745.16,-11701.18,Reseller,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
16009,2/6/2012,2012,10,974.55,1845.00,870.45,Store,A. Datum Consumer Digital Camera M300 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Cheney,United States
16010,27/7/2012,2012,12,188.32,809.20,620.88,Store,Contoso Lens Adapter M450 Black,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Atlantic City,United States
16011,31/8/2014,2014,18,117.99,5770.20,5652.21,Store,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Adventure Works,Laptops,Computers,Europe,Athens,Greece
16012,6/11/2012,2012,8,1133.77,2248.00,1114.23,Reseller,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
16013,25/11/2012,2012,6,141.22,264.00,122.78,Online,SV Keyboard E10 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China
16014,29/6/2014,2014,24,29.96,1823.76,1793.80,Store,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,Southridge Video,Southridge Video,Computers Accessories,Computers,Asia,Busan,South Korea
16015,28/2/2013,2013,12,5718.62,3890.08,-1828.54,Reseller,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France
16016,24/4/2012,2012,12,66.71,1173.00,1106.29,Reseller,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China
16018,12/3/2013,2013,10,90.17,399.90,309.73,Store,Contoso Electronic Private Automatic Branch Exchange M90 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Hackensack,United States
16019,23/5/2014,2014,20,41.56,278.00,236.44,Store,Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Cedar Park,United States
16020,22/9/2013,2013,10,24.99,2190.00,2165.01,Store,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,Snoqualmie,United States
16021,23/11/2013,2013,8,277.62,2214.30,1936.68,Store,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Nice,France
16022,16/12/2011,2011,13,53.71,546.00,492.29,Store,Contoso Integrated Business Phone With card L10 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Sydney,Australia
16023,22/12/2012,2012,16,3875.82,7285.40,3409.58,Online,WWI Projector 480p DLP12 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Europe,Berlin,Germany
16024,15/3/2013,2013,10,2.10,130.00,127.90,Store,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Beaumont,United States
16025,17/11/2014,2014,8,69.85,928.80,858.95,Store,Contoso Multimedia Speakers M25 Brown,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Paris,France
16027,16/3/2013,2013,9,590.60,2820.80,2230.20,Online,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
16030,28/8/2013,2013,12,84.28,154.58,70.30,Store,Contoso 512MB MP3 Player E51 Blue,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Jersey City,United States
16032,21/9/2012,2012,5,70.96,47.50,-23.46,Store,Contoso Power Inverter - DC to AC power inverter E900 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Ashgabat,Turkmenistan
16033,29/8/2012,2012,12,409.29,3287.70,2878.41,Store,A. Datum Consumer Digital Camera E100 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Cedar Park,United States
16034,24/11/2012,2012,13,726.98,5084.00,4357.02,Store,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Thornton,United States
16035,13/10/2012,2012,12,158.19,2758.80,2600.61,Reseller,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Wide World Importers,Desktops,Computers,Europe,Paris,France
16036,22/10/2012,2012,6,283.59,1114.40,830.81,Store,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Key West,United States
16037,20/7/2014,2014,10,7369.48,10300.00,2930.52,Online,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Beijing,China
16039,15/10/2013,2013,26,712.44,2704.77,1992.33,Online,Contoso 8GB Super-Slim MP3/Video Player M800 Red,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Bethesda,United States
16040,2/1/2012,2012,9,137.69,1467.00,1329.31,Store,Proseware Office Jet All-in-One Printer M500 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Castle Rock,United States
16041,3/2/2012,2012,80,67.47,267.83,200.36,Store,Contoso In-Line Coupler E180 Black,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Seattle,United States
16042,3/2/2012,2012,24,67.28,7181.52,7114.24,Online,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Berlin,Germany
16044,18/1/2014,2014,18,1279.10,4815.10,3536.00,Store,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Greenville,United States
16045,28/4/2012,2012,10,24.21,2680.00,2655.79,Store,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Baltimore,United States
16047,12/4/2012,2012,10,919.28,4805.00,3885.72,Catalog,Fabrikam SLR Camera X150 Orange,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
16048,4/4/2013,2013,10,26.42,256.90,230.48,Store,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,North America,Desoto,United States
16052,1/2/2013,2013,9,408.88,1960.05,1551.17,Store,Contoso DVD Recorder L240 Gold,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,Albany,United States
16053,13/4/2012,2012,5,8.53,510.00,501.47,Store,Proseware Photo Inkjet Printer E290 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Europe,Baumholder,Germany
16054,5/5/2012,2012,10,868.08,1360.00,491.92,Store,Proseware All-In-One Photo Printer M200 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Longview,United States
16055,16/3/2014,2014,9,112.90,152.91,40.01,Online,Contoso Phone with 13-Number Memory (210) M301 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Beijing,China
16057,26/12/2012,2012,9,113.21,4376.55,4263.34,Store,Contoso Home Theater System 5.1 Channel M1510 Black,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Haverhill,United States
16059,19/9/2012,2012,10,42.69,2900.00,2857.31,Store,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Cape Canaveral,United States
16060,23/10/2012,2012,6,163.02,1008.00,844.98,Store,Fabrikam Social Videographer 1'' 25mm E400 Grey,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Menasha,United States
16061,31/5/2013,2013,10,1672.71,2499.90,827.19,Store,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,North America,Beaumont,United States
16063,15/10/2014,2014,13,1794.48,2287.80,493.32,Store,A. Datum Consumer Digital Camera M300 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Tokyo,Japan
16064,6/10/2013,2013,26,1898.14,2301.44,403.30,Online,SV 8xDVD E120 Silver,Southridge Video,Southridge Video,VCD & DVD,TV and Video,North America,Bethesda,United States
16065,5/1/2012,2012,6,134.71,157.37,22.65,Reseller,Contoso Bright Light battery E20 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Beijing,China
